STU_ID,INCODE,INSTNUM,TYPETUIT,NUMATND,ENRLSTAT,MAJCODE,MAJVERB,MAJSRCH,HRSWEKLY,TYPDEGCT,DATRCVMO,DATRCVYR,JOBCHNG,GRANTS,LOANS,WORKSTDY,OTH_FINA,NO_FINA,AMT_FINA,CAMPJOB,EDRELJOB,PARNBORW,F3PSEAT,F3PSEEN,F3PSECT,F3SEC2A,STRTMON1,STRTYR1,ENDMON1,ENDYR1,STRTMON2,STRTYR2,ENDMON2,ENDYR2,STRTMON3,STRTYR3,ENDMON3,ENDYR3,STRTMON4,STRTYR4,ENDMON4,ENDYR4
2637322,1265,1,-9,1,1,456,INTERNATIONAL STUDIES,*INTERNATIONAL STUDIES,-9,4,0,0,-9,2,2,2,2,1,-9,1,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2637357,1301,1,-9,1,1,504,ART HISTORY,ART HISTORY,-9,4,0,0,-9,2,2,2,2,1,-9,1,1,1,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2637377,2330,1,-9,1,1,455,POLITICAL SCIENCE,POLITICAL SCIENCE,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,19,19,1,5,2,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2637390,2330,1,-9,1,1,401,GEOLOGY,GEOLOGY,-9,4,0,0,-9,1,1,1,2,2,15000,1,2,2,19,19,1,5,2,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2637337,1751,1,-9,1,1,230,ENGLISH LITURATURE,ENGLISH LITERATURE,-9,4,0,0,-9,2,2,2,2,1,-9,1,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2637312,1432,1,-9,1,1,380,PHILOSOPHY,PHILOSOPHY,-9,4,0,0,-9,1,1,1,2,2,-8,1,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2637310,1529,1,-9,1,1,420,PSYCHOLOGY,PSYCHOLOGY,-9,4,0,0,-9,2,2,2,2,1,-9,1,2,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2637363,2418,1,-9,1,1,420,PSYCHOLOGY,PSYCHOLOGY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2677774,1432,1,-9,1,1,301,EVIROMENTAL SCIENCE,ENVIRONMENT SCIENCE,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,1,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2677784,1785,1,-9,1,1,63,MANAGEMENT MARKETING,MANAGEMENT MARKETING,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2677756,102,1,-9,1,1,453,HISTORY,HISTORY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2677780,1108,1,-9,1,1,63,BUSINESS ADMINISTRATION,BUSINESS ADMINISTRATION,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,12,12,1,5,9,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2677761,-4,1,2,1,1,240,LIBERAL ARTS,LIBERAL ART,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,2,3,3,1,-6,10,92,12,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2677761,2330,2,-9,1,1,453,HISTORY,HISTORY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,19,19,1,5,2,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2677755,1529,1,-9,1,1,232,CLASSICS,CLASSIC,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,-8,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2677762,1751,1,-9,1,1,160,SPANISH AND ECONOMICS,SPANISH ECONOMIC,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2677797,486,1,-9,1,1,301,ENVIROMENTAL SCIENCE AND POLICY,ENVIRONMENT SCIENCE POLICE,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2623842,1103,1,-9,1,1,381,RELIGION,RELIGION,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,-8,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2623898,991,1,-9,1,1,455,GOVERNMENT,GOVERNMENT,-9,4,0,0,-9,1,1,2,2,2,7000,1,2,1,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2623813,359,1,-9,1,1,263,BIOLOGY,BIOLOGY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2623811,445,1,-9,1,1,453,HISTORY,HISTORY,-9,4,0,0,-9,2,2,2,2,1,-9,1,2,1,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2623816,1432,1,-9,1,1,135,ENGLISH,ENGLISH,-9,4,0,0,-9,2,2,2,2,1,-9,1,1,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2623825,486,1,-9,1,1,188,PRE MED/HISTORY,PRE MED HISTORY,-9,4,0,0,-9,2,2,2,2,1,-9,1,2,2,12,12,1,5,9,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2623877,1641,1,2,1,1,161,LANGUAGE COURSES,LANGUAGE @COURSES,-9,4,0,0,-9,2,1,2,2,2,3000,1,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2623844,1420,1,1,1,1,420,PSYCHOLOGY,PSYCHOLOGY,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,12,12,1,4,6,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2659739,754,1,2,1,1,63,BUSINESS ADMINISTRATION,BUSINESS ADMINISTRATION,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,10,10,1,6,9,92,6,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2659705,1618,1,2,1,2,900,NONE,NONE,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,4,4,1,6,1,92,4,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2659716,1897,1,-9,1,1,453,HISTORY,HISTORY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2633808,1103,1,-9,1,1,451,ECONIMICES,ECONOMIC,-9,4,0,0,-9,1,2,2,2,2,3000,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2633829,1432,1,-9,1,1,263,BIOLOGY,BIOLOGY,-9,4,0,0,-9,1,2,2,2,2,0,1,1,-8,36,36,1,5,9,91,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2633809,2537,1,-9,1,1,183,PRE MED MEDICAL SCIENCE,*PRE MED MEDICAL SCIENCE,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2633809,1289,2,1,1,3,900,NO MAJOR,NO MAJOR,-9,5,0,0,-9,2,2,2,2,1,-9,2,2,2,4,4,1,6,5,93,8,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2633848,1509,1,1,1,1,504,STAGE MANAGEMENT IN THE THEATER,*STATISTICS MANAGEMENT ILLUSTRATION THEATER,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2633825,2198,1,-9,1,1,232,ENGLISH,*ENGLISH,-9,4,0,0,-9,2,2,2,2,1,-9,1,2,1,12,12,1,5,9,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2633859,2198,1,-9,1,1,451,ECONOMICS,ECONOMIC,-9,4,0,0,-9,1,1,2,2,2,8000,1,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2633857,2011,1,-8,1,1,400,CHEMISTRY,CHEMISTRY,-9,4,0,0,-9,-8,-8,-8,-8,-8,-9,2,2,-8,26,26,1,6,7,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2633873,-7,1,-9,1,-9,-6,-6,-6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-8,-6,-6,1,-6,-6,-6,-6,-6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6263087,171,1,-9,1,1,180,AUDIOLOGY HEARING DISORDERS,AUDIOLOGY HEARING DISABILITY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,-8,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6263017,442,1,-9,1,1,131,ELEMENTARY EDUCATION   FRENCH,ELEMENTARY EDUCATION FRENCH,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6263067,949,1,-9,1,1,501,THEATER ARTS AND ANTHROPOLOGY,THEATER ART ANTHROPOLOGY,-9,4,0,0,-9,1,2,2,2,2,6400,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6263004,2211,1,1,1,1,112,COMPUTER SCIENCE,COMPUTER SCIENCE,-9,5,5,93,-9,2,2,2,2,1,-9,2,1,2,10,10,1,4,8,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6263069,1991,1,-9,2,1,263,BIOLOGY,BIOLOGY,-9,4,0,0,-9,2,1,2,2,2,-8,1,1,2,-6,-6,2,5,9,92,-8,93,3,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9
6263051,2211,1,1,1,1,200,CHILD CARE,CHILD CARE,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,5,5,1,4,8,92,12,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6263051,493,2,1,1,1,200,CHILD CARE,CHILD CARE,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,8,8,1,4,1,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6263089,1307,1,-9,1,1,135,EDUCATION AND PYCHOLOGY,EDUCATION PSYCHOLOGY,-9,4,0,0,-9,1,2,2,2,2,5000,2,2,2,11,11,1,5,8,92,6,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6263089,2503,2,2,1,1,135,EDUCATION AND PYCHOLOGY,EDUCATION PSYCHOLOGY,-9,4,0,0,-9,2,2,2,1,2,0,2,2,2,13,13,1,6,8,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6263029,1991,1,-9,1,1,188,PRE MED,PRE MED,-9,4,0,0,-9,1,2,2,2,2,0,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6263029,2211,2,1,1,3,188,PRE MED,PRE MED,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,2,2,2,1,4,6,93,7,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6263066,2271,1,-9,1,1,230,ENGLISH,ENGLISH,-9,4,0,0,-9,1,1,1,2,2,13000,1,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6282100,2198,1,-9,1,1,900,UNDECIDED,UNDECIDED,-9,4,0,0,-9,2,2,2,2,1,-9,2,1,2,23,23,1,5,10,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6282149,1301,1,-9,1,1,401,GEOLOGY AND ECONOMICS,GEOLOGY ECONOMIC,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6282192,250,1,-9,1,1,400,CHEMISTRY,CHEMISTRY,-9,4,0,0,-9,1,1,1,2,2,11000,1,1,1,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6282120,611,1,-9,1,1,900,UNDECIDED,UNDECIDED,-9,4,0,0,-9,1,1,1,2,2,5000,2,2,1,10,10,1,5,8,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6282131,1103,1,-9,1,1,450,ANTHROPOLOGY,ANTHROPOLOGY,-9,4,0,0,-9,2,2,2,2,1,-9,1,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6282134,873,1,-9,1,1,263,BIOLOGY,BIOLOGY,-9,4,0,0,-9,1,2,2,2,2,750,2,2,-7,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6282140,949,1,-9,1,1,455,POLITIC SCIENCE ECONMICS,POLITIC SCIENCE ECONOMIC,-9,4,0,0,-9,1,2,2,2,2,0,1,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6282135,597,1,-9,1,1,91,COMMUNICATIONS,COMMUNICATION,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,9,9,1,5,9,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6282135,1608,2,2,1,1,91,COMMUNICATION,COMMUNICATION,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,10,10,1,6,8,93,5,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6282128,1277,1,-9,1,1,91,COMMUNICATIONS,COMMUNICATION,-9,4,0,0,-9,1,1,2,2,2,9000,2,2,1,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6282118,665,1,-9,1,1,451,ECONOMICS,ECONOMIC,-9,4,0,0,-9,1,1,1,2,2,21000,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6236063,1262,1,1,1,1,183,MEDICINE,MEDICINE,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6236074,754,1,2,1,1,900,NO MAJOR,NO MAJOR,-9,4,0,0,-9,2,2,2,1,2,0,2,2,2,5,5,1,6,8,92,12,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6236074,1423,2,1,1,1,900,NO MAJOR,NO MAJOR,-9,4,0,0,-9,2,2,2,1,2,0,2,2,2,20,20,1,6,1,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6236017,1980,1,-9,1,1,451,ECONOMICS,ECONOMIC,-9,5,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6236083,1045,1,1,1,1,504,FOUNDATIONS IN ART,@FOUNDATIONS @IN ART,-9,4,0,0,-9,1,1,2,2,2,1500,2,2,1,9,9,1,5,9,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6236020,2280,1,-9,1,1,135,PSYCHOLOGY,PSYCHOLOGY,-9,4,0,0,-9,2,2,2,2,1,-9,1,2,2,23,23,1,5,9,92,7,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6236020,-12,2,-9,1,1,160,SPANISH,SPANISH,10,1,0,0,-9,2,2,2,2,1,-9,2,2,-3,1,1,1,-6,9,92,9,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6236097,944,1,1,1,1,188,BIOLOGY PREMED,BIOLOGY PREMED,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6236057,434,1,-9,1,1,230,ENGLISH,ENGLISH,-9,4,0,0,-9,2,2,2,2,1,-9,1,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6236094,486,1,-9,1,1,230,ENGLISH,ENGLISH,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6236094,-12,2,2,1,1,900,NONE,NONE,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,-3,-6,-6,1,-6,7,-6,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6234383,2503,1,1,1,1,63,BUSINESS ADMINISTRATION  ACCOUNTING,BUSINESS ADMINISTRATION ACCOUNTING,-9,4,0,0,-9,2,2,2,2,1,-9,1,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6234364,2010,1,-9,1,1,420,PSYCHOLOGY,PSYCHOLOGY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6234338,2450,1,-9,1,1,453,HISTORY,HISTORY,-9,4,0,0,-9,2,2,2,2,1,-9,2,1,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6234338,21,2,-9,1,3,301,ENVIROMENTAL STUDIES PHSYCHOLOGY,ENVIRONMENT STUDIES PSYCHOLOGY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,2,2,1,5,6,93,7,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6234393,382,1,-9,1,1,263,BIOLOGY,BIOLOGY,-9,4,0,0,-9,1,1,1,2,2,13000,1,1,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6234316,952,1,2,1,1,430,CRIMNIAL JUSTI,CRIMINAL JUSTICE,-9,4,0,0,-9,1,2,2,2,2,3500,2,2,2,12,12,1,6,9,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6234302,97,1,-9,1,1,455,POLICAL SCIENCE AND POLICY STUDIES,POLITICAL SCIENCE @POLICY STUDIES,-9,4,0,0,-9,2,2,2,2,1,-9,2,1,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6234356,873,1,-9,1,1,263,BIOLOGY,BIOLOGY,-9,4,0,0,-9,2,2,2,2,1,-9,1,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6234342,2433,1,-9,1,1,0,BIOLOGY AND POLITICAL SCIENCE,-9,-9,4,0,0,-9,2,2,2,2,1,-9,1,1,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6234395,281,1,-9,1,1,60,ACCOUNTING,ACCOUNTING,-9,4,0,0,-9,1,1,1,2,2,16000,1,1,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6234322,-10,1,-9,1,1,451,BUSINESS ECONOMICS,BUSINESS ECONOMIC,-9,1,0,0,-9,2,2,2,2,1,-9,1,2,2,16,16,1,-6,9,92,12,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6234305,142,1,1,1,1,900,UNDISIDED,UNDECIDED,-9,4,0,0,-9,2,2,2,2,1,-9,1,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6234367,996,1,1,1,1,230,ENGLISH MAJOR,ENGLISH MAJOR,-9,4,0,0,-9,1,2,2,2,2,-8,2,2,2,27,27,1,6,6,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6237722,1851,1,1,1,2,504,ART,ART,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,2,4,4,1,4,9,93,12,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6246980,1592,1,-9,1,1,503,VOICE MUSIC,@VOICE MUSIC,-9,4,0,0,-9,1,2,2,2,2,3500,2,2,2,16,16,1,5,9,92,12,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6246967,-4,1,1,1,1,420,PSYCHOLOGY,PSYCHOLOGY,-9,4,0,0,-9,2,2,2,2,1,-9,2,1,2,12,12,1,-6,9,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6246906,1407,1,-9,1,1,420,PSHYCOLOGY,PSYCHOLOGY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6246918,952,1,2,1,1,302,PSYCHOLOGY,PSYCHOLOGY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6246983,486,1,-9,1,1,302,PSYCOLOGY PER MED,PSYCHOLOGY @PER MED,-9,4,0,0,-9,1,1,1,2,2,22000,1,1,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6246932,693,1,-9,1,1,201,CULINARY ARTS,CULINARY @ARTS,40,5,0,0,-9,2,1,2,2,2,5000,2,1,1,17,17,1,1,10,92,2,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6222098,45,1,-9,1,1,455,POLITICAL SCIENCE,POLITICAL SCIENCE,-9,4,0,0,-9,1,1,2,2,2,5000,2,2,1,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6222001,2512,1,2,1,1,260,WILDLIFE SCIENCE AND PREVET,*WILDLIFE SCIENCE PREVET,-9,4,0,0,-9,2,2,2,2,1,-9,1,1,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6222023,1769,1,-9,1,1,263,BIOLOGY,BIOLOGY,-9,4,0,0,-9,1,1,1,2,2,16000,1,2,2,23,23,1,5,10,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6222000,702,1,2,1,1,91,PER COMMINICATION,*@PER @COMMINICATION,-9,1,0,0,-9,2,2,2,2,1,-9,-8,-8,2,9,9,1,6,9,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6222094,1538,1,2,1,1,420,PSYCHOLOGY,PSYCHOLOGY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,-8,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6248876,2261,1,-9,1,1,263,BIOLOGY,BIOLOGY,-9,4,0,0,-9,2,2,1,2,2,2000,1,2,-8,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6248802,486,1,-9,1,1,301,ENVIRONMENTAL SCIENCE,ENVIRONMENT SCIENCE,-9,4,0,0,-9,2,2,2,2,1,-9,1,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6248809,1785,1,-9,1,1,263,ENGLISH AND BIOLOGY,ENGLISH BIOLOGY,-9,4,0,0,-9,1,1,2,2,2,6000,2,2,-8,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6248813,1785,1,-9,1,1,420,PSYCHOLOGY,PSYCHOLOGY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6248895,1785,1,-9,1,1,453,HISTORY,HISTORY,-9,4,0,0,-9,1,1,1,2,2,9000,1,2,1,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6248827,1354,1,1,1,1,63,MARKETING AND INTERNATIONAL BUSINESS,MARKETING INTERNATIONAL BUSINESS,-9,4,0,0,-9,2,1,2,2,2,4000,1,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6248879,2328,1,2,1,1,30,NATURAL RESOURCES STUDY PRE VET,NATURAL RESOURCE @STUDY PRE VETERINARY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,1,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6248851,1381,1,-9,1,1,501,SPEECH COMMUNICATIONS,SPEECH COMMUNICATION,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6248858,873,1,-9,1,1,380,PHILOSOPHY,PHILOSOPHY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5412738,2010,1,-9,1,1,61,FINANCE,FINANCE,-9,4,0,0,-9,1,2,2,2,2,9000,1,2,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5412755,1103,1,-9,1,1,451,ECONOMICS,ECONOMIC,-9,4,0,0,-9,1,2,2,2,2,16000,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5412743,1594,1,1,2,1,900,UNDECIDED,UNDECIDED,-9,4,0,0,-9,2,2,2,2,1,-9,1,1,2,-6,-6,2,6,9,92,12,93,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
5412774,1785,1,-9,1,1,91,COMMUNICATIONS AND ENGLISH,COMMUNICATION ENGLISH,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,1,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
